date;source;destination;start_time;end_time;price;currency
2024-09-02;MUC;ZRH;18:45+0100;19:35+0100;187.0;$
2024-09-02;MUC;ZRH;07:50+0100;08:40+0100;187.0;$
2024-09-02;MUC;ZRH;09:00+0100;10:00+0100;176.0;$
2024-09-02;MUC;ZRH;09:00+0100;10:00+0100;187.0;$
2024-09-02;MUC;ZRH;21:00+0100;21:55+0100;176.0;$
2024-09-02;MUC;ZRH;15:35+0100;16:25+0100;323.0;$
2024-09-02;MUC;ZRH;15:35+0100;16:25+0100;335.0;$
2024-09-02;MUC;ZRH;21:00+0100;21:55+0100;187.0;$
2024-09-02;FCO;LHR;08:20+0100;10:05+0000;251.0;$
2024-09-02;FCO;LHR;20:55+0100;22:35+0000;258.0;$
2024-09-02;FCO;LHR;11:20+0100;13:00+0000;332.0;$
2024-09-02;FCO;LHR;18:40+0100;20:20+0000;345.0;$
2024-09-02;FCO;LHR;16:45+0100;18:25+0000;357.0;$
2024-09-02;FCO;LHR;15:10+0100;16:50+0000;429.0;$
2024-09-02;FCO;LHR;12:55+0100;14:35+0000;442.0;$
2024-09-02;FCO;CDG;21:30+0100;23:40+0100;120.0;$
2024-09-02;FCO;CDG;15:10+0100;17:20+0100;128.0;$
2024-09-02;FCO;CDG;20:15+0100;22:25+0100;100.0;$
2024-09-02;FCO;CDG;18:25+0100;20:35+0100;104.0;$
2024-09-02;FCO;CDG;21:30+0100;23:40+0100;106.0;$
2024-09-02;FCO;CDG;10:50+0100;13:05+0100;147.0;$
2024-09-02;FCO;CDG;17:10+0100;19:20+0100;139.0;$
2024-09-02;FCO;CDG;08:35+0100;10:45+0100;200.0;$
2024-09-02;FCO;CDG;14:45+0100;16:55+0100;172.0;$
2024-09-02;FCO;CDG;06:00+0100;08:15+0100;169.0;$
2024-09-02;FCO;CDG;10:05+0100;12:15+0100;230.0;$
2024-09-02;FCO;FRA;08:40+0100;10:45+0100;134.0;$
2024-09-02;FCO;FRA;08:35+0100;10:40+0100;118.0;$
2024-09-02;FCO;FRA;15:05+0100;17:05+0100;137.0;$
2024-09-02;FCO;FRA;19:20+0100;21:20+0100;136.0;$
2024-09-02;FCO;FRA;18:40+0100;20:40+0100;136.0;$
2024-09-02;FCO;FRA;14:50+0100;16:50+0100;136.0;$
2024-09-02;FCO;FRA;13:25+0100;15:25+0100;136.0;$
2024-09-02;FCO;FRA;10:05+0100;12:05+0100;136.0;$
2024-09-02;FCO;FRA;07:00+0100;09:00+0100;136.0;$
2024-09-02;FCO;BCN;20:20+0100;22:10+0100;29.0;$
2024-09-02;FCO;BCN;20:20+0100;22:10+0100;29.0;$
2024-09-02;FCO;BCN;20:15+0100;22:00+0100;42.0;$
2024-09-02;FCO;BCN;17:20+0100;19:10+0100;41.0;$
2024-09-02;FCO;BCN;13:10+0100;15:00+0100;45.0;$
2024-09-02;FCO;BCN;15:15+0100;17:00+0100;55.0;$
2024-09-02;FCO;BCN;13:15+0100;15:00+0100;65.0;$
2024-09-02;FCO;BCN;19:10+0100;21:00+0100;66.0;$
2024-09-02;FCO;BCN;09:55+0100;11:50+0100;66.0;$
2024-09-02;FCO;BCN;21:35+0100;23:25+0100;55.0;$
2024-09-02;FCO;BCN;21:25+0100;23:15+0100;62.0;$
2024-09-02;FCO;BCN;08:30+0100;10:15+0100;80.0;$
2024-09-02;FCO;BCN;09:00+0100;10:50+0100;95.0;$
2024-09-02;FCO;BCN;06:10+0100;08:00+0100;92.0;$
2024-09-02;FCO;BCN;14:05+0100;15:55+0100;106.0;$
2024-09-02;FCO;BCN;17:20+0100;19:10+0100;151.0;$
2024-09-02;FCO;BCN;19:10+0100;21:00+0100;186.0;$
2024-09-02;FCO;BCN;09:55+0100;11:50+0100;186.0;$
2024-09-02;FCO;BCN;21:35+0100;23:25+0100;169.0;$
2024-09-02;FCO;MUC;16:15+0100;17:50+0100;120.0;$
2024-09-02;FCO;MUC;16:15+0100;17:50+0100;120.0;$
2024-09-02;FCO;MUC;08:25+0100;10:00+0100;120.0;$
2024-09-02;FCO;MUC;08:05+0100;09:40+0100;122.0;$
2024-09-02;FCO;MUC;15:50+0100;17:25+0100;160.0;$
2024-09-02;FCO;MUC;19:05+0100;20:40+0100;182.0;$
2024-09-02;FCO;MUC;12:55+0100;14:30+0100;182.0;$
2024-09-02;FCO;MUC;10:50+0100;12:25+0100;182.0;$
2024-09-02;FCO;ZRH;16:20+0100;17:55+0100;119.0;$
2024-09-02;FCO;ZRH;16:20+0100;17:55+0100;103.0;$
2024-09-02;FCO;ZRH;08:30+0100;10:05+0100;103.0;$
2024-09-02;FCO;ZRH;20:15+0100;21:45+0100;135.0;$
2024-09-02;FCO;ZRH;09:40+0100;11:20+0100;120.0;$
2024-09-02;FCO;ZRH;06:15+0100;07:55+0100;135.0;$
2024-09-02;FCO;ZRH;15:05+0100;16:45+0100;246.0;$
2024-09-02;ZRH;LHR;07:15+0100;08:10+0000;158.0;$
2024-09-02;ZRH;LHR;07:15+0100;08:10+0000;158.0;$
2024-09-02;ZRH;LHR;13:20+0100;14:05+0000;253.0;$
2024-09-02;ZRH;LHR;20:55+0100;21:45+0000;247.0;$
2024-09-02;ZRH;LHR;17:10+0100;17:55+0000;261.0;$
2024-09-02;ZRH;LHR;12:05+0100;13:00+0000;270.0;$
2024-09-02;ZRH;LHR;18:50+0100;19:40+0000;294.0;$
2024-09-02;ZRH;LHR;18:35+0100;19:25+0000;307.0;$
2024-09-02;ZRH;LHR;10:40+0100;11:35+0000;294.0;$
2024-09-02;ZRH;LHR;15:30+0100;16:20+0000;309.0;$
2024-09-02;ZRH;LHR;10:30+0100;11:25+0000;339.0;$
2024-09-02;ZRH;LHR;21:40+0100;22:30+0000;282.0;$
2024-09-02;ZRH;LHR;07:05+0100;07:55+0000;378.0;$
2024-09-02;ZRH;CDG;21:40+0100;22:55+0100;137.0;$
2024-09-02;ZRH;CDG;18:55+0100;20:15+0100;101.0;$
2024-09-02;ZRH;CDG;14:35+0100;15:55+0100;101.0;$
2024-09-02;ZRH;CDG;21:40+0100;22:55+0100;129.0;$
2024-09-02;ZRH;CDG;12:55+0100;14:15+0100;151.0;$
2024-09-02;ZRH;CDG;18:00+0100;19:25+0100;163.0;$
2024-09-02;ZRH;CDG;07:25+0100;08:55+0100;160.0;$
2024-09-02;ZRH;CDG;11:10+0100;12:35+0100;183.0;$
2024-09-02;ZRH;CDG;07:45+0100;09:10+0100;365.0;$
2024-09-02;ZRH;FRA;11:05+0100;12:05+0100;254.0;$
2024-09-02;ZRH;FRA;19:10+0100;20:10+0100;257.0;$
2024-09-02;ZRH;FRA;18:05+0100;19:05+0100;257.0;$
2024-09-02;ZRH;FRA;20:00+0100;21:00+0100;257.0;$
2024-09-02;ZRH;FRA;14:40+0100;15:40+0100;257.0;$
2024-09-02;ZRH;FRA;09:30+0100;10:30+0100;257.0;$
2024-09-02;ZRH;FRA;12:50+0100;13:55+0100;257.0;$
2024-09-02;ZRH;FRA;19:10+0100;20:10+0100;270.0;$
2024-09-02;ZRH;FRA;11:05+0100;12:05+0100;269.0;$
2024-09-02;ZRH;FRA;18:05+0100;19:05+0100;270.0;$
2024-09-02;ZRH;FRA;07:00+0100;08:05+0100;257.0;$
2024-09-02;ZRH;FRA;20:00+0100;21:00+0100;270.0;$
2024-09-02;ZRH;FRA;14:40+0100;15:40+0100;270.0;$
2024-09-02;ZRH;FRA;09:30+0100;10:30+0100;270.0;$
2024-09-02;ZRH;FRA;12:50+0100;13:55+0100;270.0;$
2024-09-02;ZRH;FRA;07:00+0100;08:05+0100;270.0;$
2024-09-02;ZRH;FRA;08:15+0100;09:15+0100;325.0;$
2024-09-02;ZRH;FRA;08:15+0100;09:15+0100;339.0;$
2024-09-02;ZRH;BCN;21:25+0100;23:15+0100;130.0;$
2024-09-02;ZRH;BCN;09:45+0100;11:35+0100;107.0;$
2024-09-02;ZRH;BCN;22:05+0100;23:55+0100;75.0;$
2024-09-02;ZRH;BCN;07:10+0100;08:50+0100;137.0;$
2024-09-02;ZRH;BCN;17:25+0100;19:15+0100;129.0;$
2024-09-02;ZRH;BCN;16:00+0100;17:50+0100;129.0;$
2024-09-02;ZRH;BCN;12:20+0100;14:05+0100;158.0;$
2024-09-02;ZRH;BCN;21:25+0100;23:15+0100;122.0;$
2024-09-02;ZRH;BCN;09:45+0100;11:35+0100;228.0;$
2024-09-02;ZRH;BCN;22:05+0100;23:55+0100;196.0;$
2024-09-02;ZRH;MUC;20:15+0100;21:10+0100;210.0;$
2024-09-02;ZRH;MUC;20:15+0100;21:10+0100;222.0;$
2024-09-02;ZRH;MUC;19:25+0100;20:20+0100;235.0;$
2024-09-02;ZRH;MUC;17:05+0100;18:00+0100;235.0;$
2024-09-02;ZRH;MUC;09:20+0100;10:15+0100;235.0;$
2024-09-02;ZRH;MUC;19:25+0100;20:20+0100;248.0;$
2024-09-02;ZRH;MUC;17:05+0100;18:00+0100;248.0;$
2024-09-02;ZRH;MUC;09:20+0100;10:15+0100;248.0;$
2024-09-02;ZRH;MUC;07:15+0100;08:15+0100;236.0;$
2024-09-02;ZRH;MUC;07:15+0100;08:15+0100;248.0;$
2024-09-02;ZRH;MUC;13:15+0100;14:10+0100;359.0;$
2024-09-02;ZRH;MUC;13:15+0100;14:10+0100;372.0;$
2024-09-02;ZRH;FCO;17:50+0100;19:25+0100;138.0;$
2024-09-02;ZRH;FCO;18:45+0100;20:15+0100;145.0;$
2024-09-02;ZRH;FCO;17:50+0100;19:25+0100;128.0;$
2024-09-02;ZRH;FCO;10:55+0100;12:25+0100;197.0;$
2024-09-02;ZRH;FCO;07:20+0100;08:50+0100;217.0;$
2024-09-02;ZRH;FCO;21:30+0100;23:10+0100;181.0;$
2024-09-02;ZRH;FCO;12:45+0100;14:15+0100;387.0;$
2024-09-03;LHR;CDG;20:35+0000;22:55+0100;71.0;$
2024-09-03;LHR;CDG;20:35+0000;22:55+0100;71.0;$
2024-09-03;LHR;CDG;19:45+0000;22:00+0100;78.0;$
2024-09-03;LHR;CDG;16:05+0000;18:25+0100;71.0;$
2024-09-03;LHR;CDG;18:30+0000;20:50+0100;75.0;$
2024-09-03;LHR;CDG;15:25+0000;17:45+0100;78.0;$
2024-09-03;LHR;CDG;07:20+0000;09:40+0100;75.0;$
2024-09-03;LHR;CDG;14:35+0000;16:55+0100;83.0;$
2024-09-03;LHR;CDG;13:30+0000;15:50+0100;83.0;$
2024-09-03;LHR;CDG;08:45+0000;11:05+0100;87.0;$
2024-09-03;LHR;CDG;11:10+0000;13:30+0100;99.0;$
2024-09-03;LHR;CDG;17:35+0000;19:55+0100;134.0;$
2024-09-03;LHR;CDG;06:15+0000;08:35+0100;148.0;$
2024-09-03;LHR;CDG;11:30+0000;13:50+0100;153.0;$
2024-09-03;LHR;CDG;09:00+0000;11:20+0100;193.0;$
2024-09-03;LHR;FRA;06:55+0000;09:30+0100;65.0;$
2024-09-03;LHR;FRA;06:55+0000;09:30+0100;64.0;$
2024-09-03;LHR;FRA;19:45+0000;22:25+0100;87.0;$
2024-09-03;LHR;FRA;17:00+0000;19:40+0100;91.0;$
2024-09-03;LHR;FRA;19:30+0000;22:05+0100;106.0;$
2024-09-03;LHR;FRA;18:30+0000;21:05+0100;106.0;$
2024-09-03;LHR;FRA;17:30+0000;20:05+0100;106.0;$
2024-09-03;LHR;FRA;16:30+0000;19:05+0100;106.0;$
2024-09-03;LHR;FRA;15:30+0000;18:05+0100;106.0;$
2024-09-03;LHR;FRA;13:30+0000;16:05+0100;106.0;$
2024-09-03;LHR;FRA;11:30+0000;14:05+0100;106.0;$
2024-09-03;LHR;FRA;10:30+0000;13:05+0100;106.0;$
2024-09-03;LHR;FRA;09:30+0000;12:05+0100;106.0;$
2024-09-03;LHR;FRA;08:30+0000;11:05+0100;106.0;$
2024-09-03;LHR;FRA;07:30+0000;10:05+0100;106.0;$
2024-09-03;LHR;FRA;06:30+0000;09:05+0100;106.0;$
2024-09-03;LHR;FRA;14:00+0000;16:40+0100;153.0;$
2024-09-03;LHR;BCN;20:50+0000;23:59+0100;36.0;$
2024-09-03;LHR;BCN;20:50+0000;23:59+0100;36.0;$
2024-09-03;LHR;BCN;10:00+0000;13:10+0100;43.0;$
2024-09-03;LHR;BCN;19:25+0000;22:35+0100;104.0;$
2024-09-03;LHR;BCN;06:10+0000;09:20+0100;109.0;$
2024-09-03;LHR;BCN;20:50+0000;23:59+0100;112.0;$
2024-09-03;LHR;BCN;10:00+0000;13:10+0100;112.0;$
2024-09-03;LHR;BCN;19:25+0000;22:35+0100;123.0;$
2024-09-03;LHR;BCN;17:20+0000;20:30+0100;123.0;$
2024-09-03;LHR;BCN;06:10+0000;09:20+0100;123.0;$
2024-09-03;LHR;BCN;17:20+0000;20:30+0100;124.0;$
2024-09-03;LHR;BCN;07:50+0000;11:00+0100;124.0;$
2024-09-03;LHR;BCN;14:30+0000;17:40+0100;149.0;$
2024-09-03;LHR;BCN;13:10+0000;16:20+0100;169.0;$
2024-09-03;LHR;BCN;20:50+0000;23:59+0100;163.0;$
2024-09-03;LHR;BCN;10:00+0000;13:10+0100;163.0;$
2024-09-03;LHR;BCN;14:30+0000;17:40+0100;167.0;$
2024-09-03;LHR;BCN;08:55+0000;12:05+0100;167.0;$
2024-09-03;LHR;BCN;08:55+0000;12:05+0100;178.0;$
2024-09-03;LHR;BCN;11:10+0000;14:20+0100;318.0;$
2024-09-03;LHR;BCN;11:10+0000;14:20+0100;319.0;$
2024-09-03;LHR;MUC;19:10+0000;22:00+0100;98.0;$
2024-09-03;LHR;MUC;19:10+0000;22:00+0100;90.0;$
2024-09-03;LHR;MUC;20:25+0000;23:15+0100;90.0;$
2024-09-03;LHR;MUC;07:25+0000;10:15+0100;90.0;$
2024-09-03;LHR;MUC;06:55+0000;09:45+0100;90.0;$
2024-09-03;LHR;MUC;17:50+0000;20:40+0100;115.0;$
2024-09-03;LHR;MUC;09:00+0000;11:50+0100;115.0;$
2024-09-03;LHR;MUC;10:50+0000;13:40+0100;137.0;$
2024-09-03;LHR;MUC;07:10+0000;10:05+0100;106.0;$
2024-09-03;LHR;MUC;16:25+0000;19:15+0100;143.0;$
2024-09-03;LHR;MUC;13:45+0000;16:35+0100;148.0;$
2024-09-03;LHR;MUC;20:20+0000;23:15+0100;136.0;$
2024-09-03;LHR;MUC;17:10+0000;20:05+0100;157.0;$
2024-09-03;LHR;MUC;15:10+0000;18:05+0100;157.0;$
2024-09-03;LHR;MUC;08:50+0000;11:45+0100;196.0;$
2024-09-03;LHR;MUC;12:35+0000;15:30+0100;212.0;$
2024-09-03;LHR;FCO;07:20+0000;10:55+0100;97.0;$
2024-09-03;LHR;FCO;07:20+0000;10:55+0100;96.0;$
2024-09-03;LHR;FCO;19:10+0000;22:45+0100;101.0;$
2024-09-03;LHR;FCO;06:30+0000;10:05+0100;114.0;$
2024-09-03;LHR;FCO;16:30+0000;20:05+0100;156.0;$
2024-09-03;LHR;FCO;08:15+0000;11:50+0100;163.0;$
2024-09-03;LHR;FCO;11:40+0000;15:15+0100;185.0;$
2024-09-03;LHR;FCO;11:00+0000;14:35+0100;189.0;$
2024-09-03;LHR;FCO;12:20+0000;15:55+0100;204.0;$
2024-09-03;LHR;ZRH;20:05+0000;22:45+0100;88.0;$
2024-09-03;LHR;ZRH;20:05+0000;22:45+0100;77.0;$
2024-09-03;LHR;ZRH;06:00+0000;08:40+0100;77.0;$
2024-09-03;LHR;ZRH;19:45+0000;22:30+0100;84.0;$
2024-09-03;LHR;ZRH;06:45+0000;09:35+0100;97.0;$
2024-09-03;LHR;ZRH;08:40+0000;11:35+0100;96.0;$
2024-09-03;LHR;ZRH;18:40+0000;21:25+0100;104.0;$
2024-09-03;LHR;ZRH;17:20+0000;20:05+0100;106.0;$
2024-09-03;LHR;ZRH;17:10+0000;19:55+0100;117.0;$
2024-09-03;LHR;ZRH;12:05+0000;14:45+0100;126.0;$
2024-09-03;LHR;ZRH;15:20+0000;18:05+0100;141.0;$
2024-09-03;LHR;ZRH;13:45+0000;16:30+0100;141.0;$
2024-09-03;LHR;ZRH;09:25+0000;12:15+0100;197.0;$
2024-09-03;CDG;FRA;18:35+0100;19:50+0100;137.0;$
2024-09-03;CDG;FRA;18:35+0100;19:50+0100;130.0;$
2024-09-03;CDG;FRA;20:45+0100;22:05+0100;117.0;$
2024-09-03;CDG;FRA;14:30+0100;15:45+0100;130.0;$
2024-09-03;CDG;FRA;11:30+0100;12:45+0100;130.0;$
2024-09-03;CDG;FRA;10:35+0100;11:50+0100;130.0;$
2024-09-03;CDG;FRA;09:45+0100;11:00+0100;130.0;$
2024-09-03;CDG;FRA;07:25+0100;08:40+0100;130.0;$
2024-09-03;CDG;FRA;06:05+0100;07:20+0100;130.0;$
2024-09-03;CDG;FRA;19:35+0100;20:50+0100;151.0;$
2024-09-03;CDG;FRA;17:55+0100;19:15+0100;117.0;$
2024-09-03;CDG;FRA;16:30+0100;17:50+0100;117.0;$
2024-09-03;CDG;FRA;07:40+0100;09:00+0100;117.0;$
2024-09-03;CDG;FRA;10:00+0100;11:25+0100;117.0;$
2024-09-03;CDG;BCN;20:35+0100;22:20+0100;30.0;$
2024-09-03;CDG;BCN;07:30+0100;09:20+0100;30.0;$
2024-09-03;CDG;BCN;10:45+0100;12:40+0100;53.0;$
2024-09-03;CDG;BCN;09:50+0100;11:45+0100;53.0;$
2024-09-03;CDG;BCN;21:15+0100;23:10+0100;43.0;$
2024-09-03;CDG;BCN;07:15+0100;09:00+0100;81.0;$
2024-09-03;CDG;BCN;15:25+0100;17:10+0100;82.0;$
2024-09-03;CDG;BCN;18:30+0100;20:15+0100;109.0;$
2024-09-03;CDG;BCN;12:35+0100;14:20+0100;130.0;$
2024-09-03;CDG;BCN;21:05+0100;22:55+0100;126.0;$
2024-09-03;CDG;BCN;09:50+0100;11:40+0100;170.0;$
2024-09-03;CDG;BCN;10:45+0100;12:40+0100;173.0;$
2024-09-03;CDG;BCN;09:50+0100;11:45+0100;173.0;$
2024-09-03;CDG;BCN;21:15+0100;23:10+0100;161.0;$
2024-09-03;CDG;MUC;20:30+0100;22:00+0100;106.0;$
2024-09-03;CDG;MUC;20:30+0100;22:00+0100;99.0;$
2024-09-03;CDG;MUC;14:30+0100;16:00+0100;99.0;$
2024-09-03;CDG;MUC;12:10+0100;13:40+0100;99.0;$
2024-09-03;CDG;MUC;06:45+0100;08:15+0100;99.0;$
2024-09-03;CDG;MUC;09:00+0100;10:30+0100;100.0;$
2024-09-03;CDG;MUC;18:00+0100;19:30+0100;120.0;$
2024-09-03;CDG;MUC;08:00+0100;09:30+0100;155.0;$
2024-09-03;CDG;MUC;09:30+0100;11:00+0100;199.0;$
2024-09-03;CDG;MUC;13:05+0100;14:40+0100;235.0;$
2024-09-03;CDG;MUC;20:55+0100;22:35+0100;245.0;$
2024-09-03;CDG;MUC;15:40+0100;17:10+0100;284.0;$
2024-09-03;CDG;FCO;06:10+0100;08:10+0100;111.0;$
2024-09-03;CDG;FCO;06:10+0100;08:10+0100;95.0;$
2024-09-03;CDG;FCO;13:55+0100;16:00+0100;106.0;$
2024-09-03;CDG;FCO;18:15+0100;20:25+0100;117.0;$
2024-09-03;CDG;FCO;11:40+0100;13:45+0100;127.0;$
2024-09-03;CDG;FCO;06:55+0100;08:55+0100;99.0;$
2024-09-03;CDG;FCO;17:10+0100;19:15+0100;99.0;$
2024-09-03;CDG;FCO;20:15+0100;22:15+0100;126.0;$
2024-09-03;CDG;FCO;15:25+0100;17:30+0100;147.0;$
2024-09-03;CDG;FCO;11:45+0100;13:50+0100;159.0;$
2024-09-03;CDG;FCO;14:05+0100;16:10+0100;167.0;$
2024-09-03;CDG;ZRH;20:20+0100;21:30+0100;85.0;$
2024-09-03;CDG;ZRH;20:20+0100;21:30+0100;75.0;$
2024-09-03;CDG;ZRH;15:05+0100;16:20+0100;75.0;$
2024-09-03;CDG;ZRH;06:45+0100;08:00+0100;75.0;$
2024-09-03;CDG;ZRH;09:45+0100;11:05+0100;75.0;$
2024-09-03;CDG;ZRH;12:30+0100;13:45+0100;129.0;$
2024-09-03;CDG;ZRH;16:50+0100;18:05+0100;153.0;$
2024-09-03;CDG;ZRH;21:10+0100;22:30+0100;84.0;$
2024-09-03;CDG;ZRH;09:10+0100;10:25+0100;218.0;$
2024-09-03;FRA;LHR;18:00+0100;18:40+0000;83.0;$
2024-09-03;FRA;LHR;18:00+0100;18:40+0000;76.0;$
2024-09-03;FRA;LHR;17:00+0100;17:40+0000;76.0;$
2024-09-03;FRA;LHR;16:00+0100;16:40+0000;76.0;$
2024-09-03;FRA;LHR;15:00+0100;15:40+0000;76.0;$
2024-09-03;FRA;LHR;14:00+0100;14:40+0000;76.0;$
2024-09-03;FRA;LHR;08:00+0100;08:40+0000;76.0;$
2024-09-03;FRA;LHR;20:00+0100;20:40+0000;82.0;$
2024-09-03;FRA;LHR;07:00+0100;07:40+0000;82.0;$
2024-09-03;FRA;LHR;12:00+0100;12:40+0000;90.0;$
2024-09-03;FRA;LHR;09:00+0100;09:40+0000;96.0;$
2024-09-03;FRA;LHR;20:30+0100;21:15+0000;94.0;$
2024-09-03;FRA;LHR;10:00+0100;10:40+0000;115.0;$
2024-09-03;FRA;LHR;06:40+0100;07:25+0000;124.0;$
2024-09-03;FRA;LHR;21:30+0100;22:10+0000;84.0;$
2024-09-03;FRA;LHR;17:30+0100;18:15+0000;140.0;$
2024-09-03;FRA;LHR;10:50+0100;11:35+0000;169.0;$
2024-09-03;FRA;BCN;14:05+0100;16:10+0100;217.0;$
2024-09-03;FRA;BCN;16:05+0100;18:10+0100;236.0;$
2024-09-03;FRA;BCN;17:30+0100;19:35+0100;243.0;$
2024-09-03;FRA;BCN;13:20+0100;15:25+0100;249.0;$
2024-09-03;FRA;MUC;19:15+0100;20:10+0100;127.0;$
2024-09-03;FRA;MUC;19:15+0100;20:10+0100;119.0;$
2024-09-03;FRA;MUC;18:15+0100;19:10+0100;119.0;$
2024-09-03;FRA;MUC;20:15+0100;21:10+0100;119.0;$
2024-09-03;FRA;MUC;17:15+0100;18:10+0100;119.0;$
2024-09-03;FRA;MUC;16:15+0100;17:10+0100;119.0;$
2024-09-03;FRA;MUC;15:15+0100;16:10+0100;119.0;$
2024-09-03;FRA;MUC;10:15+0100;11:10+0100;119.0;$
2024-09-03;FRA;MUC;07:15+0100;08:10+0100;119.0;$
2024-09-03;FRA;MUC;12:15+0100;13:10+0100;166.0;$
2024-09-03;FRA;MUC;21:15+0100;22:10+0100;119.0;$
2024-09-03;FRA;MUC;09:15+0100;10:10+0100;191.0;$
2024-09-03;FRA;FCO;17:55+0100;19:55+0100;121.0;$
2024-09-03;FRA;FCO;17:55+0100;19:55+0100;105.0;$
2024-09-03;FRA;FCO;11:45+0100;13:45+0100;105.0;$
2024-09-03;FRA;FCO;12:00+0100;13:50+0100;115.0;$
2024-09-03;FRA;FCO;07:30+0100;09:20+0100;134.0;$
2024-09-03;FRA;FCO;10:40+0100;12:30+0100;148.0;$
2024-09-03;FRA;FCO;16:05+0100;17:55+0100;160.0;$
2024-09-03;FRA;FCO;21:40+0100;23:30+0100;115.0;$
2024-09-03;BCN;LHR;07:55+0100;09:10+0000;132.0;$
2024-09-03;BCN;LHR;07:55+0100;09:10+0000;132.0;$
2024-09-03;BCN;LHR;18:30+0100;19:45+0000;174.0;$
2024-09-03;BCN;LHR;18:25+0100;19:45+0000;216.0;$
2024-09-03;BCN;LHR;17:10+0100;18:30+0000;229.0;$
2024-09-03;BCN;LHR;07:55+0100;09:10+0000;225.0;$
2024-09-03;BCN;LHR;10:15+0100;11:40+0000;216.0;$
2024-09-03;BCN;LHR;07:45+0100;09:10+0000;216.0;$
2024-09-03;BCN;LHR;21:15+0100;22:35+0000;184.0;$
2024-09-03;BCN;LHR;18:25+0100;19:45+0000;254.0;$
2024-09-03;BCN;LHR;21:15+0100;22:35+0000;194.0;$
2024-09-03;BCN;LHR;10:15+0100;11:40+0000;254.0;$
2024-09-03;BCN;LHR;18:30+0100;19:45+0000;276.0;$
2024-09-03;BCN;LHR;07:45+0100;09:10+0000;254.0;$
2024-09-03;BCN;LHR;13:10+0100;14:30+0000;281.0;$
2024-09-03;BCN;LHR;15:05+0100;16:25+0000;297.0;$
2024-09-03;BCN;LHR;15:05+0100;16:25+0000;330.0;$
2024-09-03;BCN;LHR;13:10+0100;14:30+0000;330.0;$
2024-09-03;BCN;LHR;07:55+0100;09:10+0000;341.0;$
2024-09-03;BCN;LHR;11:55+0100;13:15+0000;376.0;$
2024-09-03;BCN;LHR;18:30+0100;19:45+0000;384.0;$
2024-09-03;BCN;CDG;21:10+0100;23:05+0100;82.0;$
2024-09-03;BCN;CDG;18:35+0100;20:35+0100;87.0;$
2024-09-03;BCN;CDG;17:55+0100;20:00+0100;80.0;$
2024-09-03;BCN;CDG;18:35+0100;20:35+0100;87.0;$
2024-09-03;BCN;CDG;18:05+0100;20:00+0100;83.0;$
2024-09-03;BCN;CDG;09:55+0100;12:00+0100;95.0;$
2024-09-03;BCN;CDG;06:55+0100;09:00+0100;94.0;$
2024-09-03;BCN;CDG;08:00+0100;10:05+0100;109.0;$
2024-09-03;BCN;CDG;21:10+0100;23:05+0100;82.0;$
2024-09-03;BCN;CDG;15:15+0100;17:10+0100;126.0;$
2024-09-03;BCN;CDG;12:40+0100;14:35+0100;171.0;$
2024-09-03;BCN;CDG;18:35+0100;20:35+0100;244.0;$
2024-09-03;BCN;CDG;06:55+0100;09:00+0100;244.0;$
2024-09-03;BCN;CDG;06:10+0100;08:05+0100;257.0;$
2024-09-03;BCN;CDG;09:50+0100;11:45+0100;262.0;$
2024-09-03;BCN;CDG;08:00+0100;10:05+0100;288.0;$
2024-09-03;BCN;CDG;08:00+0100;10:05+0100;288.0;$
2024-09-03;BCN;FRA;12:50+0100;15:00+0100;174.0;$
2024-09-03;BCN;FRA;08:00+0100;10:10+0100;174.0;$
2024-09-03;BCN;FRA;16:10+0100;18:20+0100;192.0;$
2024-09-03;BCN;FRA;18:55+0100;21:05+0100;203.0;$
2024-09-03;BCN;FRA;17:05+0100;19:15+0100;205.0;$
2024-09-03;BCN;FRA;13:50+0100;16:00+0100;219.0;$
2024-09-03;BCN;FRA;10:25+0100;12:35+0100;231.0;$
2024-09-03;BCN;FCO;06:35+0100;08:25+0100;63.0;$
2024-09-03;BCN;FCO;19:25+0100;21:15+0100;72.0;$
2024-09-03;BCN;FCO;07:15+0100;09:10+0100;71.0;$
2024-09-03;BCN;FCO;09:40+0100;11:35+0100;77.0;$
2024-09-03;BCN;FCO;12:15+0100;14:05+0100;86.0;$
2024-09-03;BCN;FCO;20:40+0100;22:30+0100;93.0;$
2024-09-03;BCN;FCO;09:55+0100;11:45+0100;95.0;$
2024-09-03;BCN;FCO;09:40+0100;11:35+0100;92.0;$
2024-09-03;BCN;FCO;13:50+0100;15:45+0100;106.0;$
2024-09-03;BCN;FCO;16:50+0100;18:35+0100;152.0;$
2024-09-03;BCN;FCO;07:15+0100;09:10+0100;197.0;$
2024-09-03;BCN;FCO;09:40+0100;11:35+0100;212.0;$
2024-09-03;BCN;FCO;20:40+0100;22:30+0100;246.0;$
2024-09-03;BCN;FCO;13:50+0100;15:45+0100;246.0;$
2024-09-03;BCN;FCO;06:20+0100;08:05+0100;357.0;$
2024-09-03;BCN;ZRH;07:00+0100;08:55+0100;47.0;$
2024-09-03;BCN;ZRH;18:45+0100;20:35+0100;53.0;$
2024-09-03;BCN;ZRH;06:00+0100;07:40+0100;134.0;$
2024-09-03;BCN;ZRH;20:05+0100;21:50+0100;134.0;$
2024-09-03;BCN;ZRH;14:55+0100;16:40+0100;134.0;$
2024-09-03;BCN;ZRH;18:35+0100;20:25+0100;134.0;$
